symbol,side,entry_time,entry_price,exit_time,exit_price,exit_reason,pnl_price,pnl_pips
EURUSD,BUY,2025-03-20T13:35:00+00:00,1.082390,2025-03-20T13:40:00+00:00,1.082160,exit,-0.000230,-2.30
EURUSD,SELL,2025-03-20T20:35:00+00:00,1.085680,2025-03-20T20:40:00+00:00,1.085690,exit,-0.000010,-0.10
EURUSD,SELL,2025-03-20T22:30:00+00:00,1.085710,2025-03-20T22:35:00+00:00,1.085810,exit,-0.000100,-1.00
EURUSD,BUY,2025-03-21T00:30:00+00:00,1.085510,2025-03-21T00:35:00+00:00,1.085520,exit,0.000010,0.10
EURUSD,BUY,2025-03-21T00:55:00+00:00,1.085350,2025-03-21T01:00:00+00:00,1.085080,sl,-0.000270,-2.70
EURUSD,BUY,2025-03-21T01:10:00+00:00,1.085160,2025-03-21T01:15:00+00:00,1.085190,exit,0.000030,0.30
EURUSD,BUY,2025-03-21T02:25:00+00:00,1.084930,2025-03-21T02:30:00+00:00,1.084550,exit,-0.000380,-3.80
EURUSD,BUY,2025-03-21T02:45:00+00:00,1.084590,2025-03-21T02:50:00+00:00,1.084315,sl,-0.000275,-2.75
EURUSD,BUY,2025-03-21T02:55:00+00:00,1.084450,2025-03-21T03:00:00+00:00,1.084410,exit,-0.000040,-0.40
EURUSD,BUY,2025-03-21T03:50:00+00:00,1.083630,2025-03-21T03:55:00+00:00,1.083515,sl,-0.000115,-1.15
EURUSD,BUY,2025-03-21T04:25:00+00:00,1.083110,2025-03-21T04:30:00+00:00,1.083230,exit,0.000120,1.20
EURUSD,BUY,2025-03-21T05:45:00+00:00,1.082240,2025-03-21T05:50:00+00:00,1.082480,exit,0.000240,2.40
EURUSD,SELL,2025-03-21T06:45:00+00:00,1.083330,2025-03-21T06:50:00+00:00,1.082950,exit,0.000380,3.80
EURUSD,SELL,2025-03-21T07:15:00+00:00,1.083460,2025-03-21T07:20:00+00:00,1.083380,exit,0.000080,0.80
EURUSD,SELL,2025-03-21T12:15:00+00:00,1.085050,2025-03-21T12:20:00+00:00,1.084970,exit,0.000080,0.80
EURUSD,BUY,2025-03-21T13:10:00+00:00,1.083110,2025-03-21T13:15:00+00:00,1.083260,exit,0.000150,1.50
EURUSD,BUY,2025-03-21T16:10:00+00:00,1.081160,2025-03-21T16:15:00+00:00,1.081520,exit,0.000360,3.60
EURUSD,BUY,2025-03-21T17:10:00+00:00,1.081090,2025-03-21T17:15:00+00:00,1.081110,exit,0.000020,0.20
EURUSD,BUY,2025-03-23T21:20:00+00:00,1.081640,2025-03-23T21:30:00+00:00,1.081600,exit,-0.000040,-0.40
EURUSD,SELL,2025-03-23T22:10:00+00:00,1.081750,2025-03-23T22:15:00+00:00,1.082190,exit,-0.000440,-4.40
EURUSD,SELL,2025-03-23T22:25:00+00:00,1.081880,2025-03-23T22:30:00+00:00,1.081970,exit,-0.000090,-0.90
EURUSD,SELL,2025-03-23T23:15:00+00:00,1.082220,2025-03-23T23:20:00+00:00,1.082390,exit,-0.000170,-1.70
EURUSD,SELL,2025-03-24T00:20:00+00:00,1.083890,2025-03-24T00:25:00+00:00,1.084000,sl,-0.000110,-1.10
EURUSD,BUY,2025-03-24T01:30:00+00:00,1.082870,2025-03-24T01:35:00+00:00,1.082660,exit,-0.000210,-2.10
EURUSD,BUY,2025-03-24T01:50:00+00:00,1.082530,2025-03-24T01:55:00+00:00,1.082590,exit,0.000060,0.60
EURUSD,BUY,2025-03-24T04:25:00+00:00,1.081960,2025-03-24T04:30:00+00:00,1.082010,exit,0.000050,0.50
EURUSD,SELL,2025-03-24T06:35:00+00:00,1.083810,2025-03-24T06:40:00+00:00,1.084010,sl,-0.000200,-2.00
EURUSD,SELL,2025-03-24T06:45:00+00:00,1.084110,2025-03-24T06:50:00+00:00,1.084310,exit,-0.000200,-2.00
EURUSD,SELL,2025-03-24T07:15:00+00:00,1.084420,2025-03-24T07:20:00+00:00,1.084725,sl,-0.000305,-3.05
EURUSD,SELL,2025-03-24T08:30:00+00:00,1.084340,2025-03-24T08:45:00+00:00,1.084520,exit,-0.000180,-1.80
EURUSD,BUY,2025-03-24T12:30:00+00:00,1.082770,2025-03-24T12:35:00+00:00,1.082240,exit,-0.000530,-5.30
EURUSD,BUY,2025-03-24T14:10:00+00:00,1.080400,2025-03-24T14:15:00+00:00,1.081290,exit,0.000890,8.90
EURUSD,BUY,2025-03-25T07:45:00+00:00,1.078940,2025-03-25T07:50:00+00:00,1.079150,exit,0.000210,2.10
EURUSD,BUY,2025-03-25T08:20:00+00:00,1.078400,2025-03-25T08:25:00+00:00,1.077830,exit,-0.000570,-5.70
EURUSD,BUY,2025-03-25T08:30:00+00:00,1.078900,2025-03-25T08:45:00+00:00,1.078720,exit,-0.000180,-1.80
EURUSD,SELL,2025-03-25T10:30:00+00:00,1.081390,2025-03-25T10:35:00+00:00,1.081440,exit,-0.000050,-0.50
EURUSD,SELL,2025-03-25T10:50:00+00:00,1.081960,2025-03-25T10:55:00+00:00,1.082050,exit,-0.000090,-0.90
EURUSD,SELL,2025-03-25T12:55:00+00:00,1.082490,2025-03-25T13:00:00+00:00,1.082720,exit,-0.000230,-2.30
EURUSD,BUY,2025-03-25T20:10:00+00:00,1.079280,2025-03-25T20:15:00+00:00,1.079270,exit,-0.000010,-0.10
EURUSD,BUY,2025-03-25T23:50:00+00:00,1.078730,2025-03-25T23:55:00+00:00,1.078880,exit,0.000150,1.50
EURUSD,BUY,2025-03-26T01:15:00+00:00,1.078640,2025-03-26T01:20:00+00:00,1.078480,exit,-0.000160,-1.60
EURUSD,BUY,2025-03-26T04:25:00+00:00,1.078550,2025-03-26T04:30:00+00:00,1.078390,exit,-0.000160,-1.60
EURUSD,BUY,2025-03-26T05:20:00+00:00,1.078160,2025-03-26T05:25:00+00:00,1.078260,exit,0.000100,1.00
EURUSD,BUY,2025-03-26T12:40:00+00:00,1.079040,2025-03-26T12:45:00+00:00,1.078670,exit,-0.000370,-3.70
EURUSD,BUY,2025-03-26T13:35:00+00:00,1.077720,2025-03-26T13:40:00+00:00,1.077320,exit,-0.000400,-4.00
EURUSD,BUY,2025-03-26T17:40:00+00:00,1.076080,2025-03-26T17:45:00+00:00,1.075970,exit,-0.000110,-1.10
EURUSD,BUY,2025-03-26T19:40:00+00:00,1.075010,2025-03-26T19:45:00+00:00,1.075160,exit,0.000150,1.50
EURUSD,SELL,2025-03-27T01:30:00+00:00,1.076230,2025-03-27T01:35:00+00:00,1.076370,exit,-0.000140,-1.40
EURUSD,SELL,2025-03-27T02:20:00+00:00,1.077570,2025-03-27T02:25:00+00:00,1.077735,sl,-0.000165,-1.65
EURUSD,SELL,2025-03-27T02:35:00+00:00,1.077600,2025-03-27T02:40:00+00:00,1.077730,exit,-0.000130,-1.30
EURUSD,SELL,2025-03-27T04:35:00+00:00,1.078210,2025-03-27T04:40:00+00:00,1.078270,exit,-0.000060,-0.60
EURUSD,BUY,2025-03-27T06:00:00+00:00,1.077320,2025-03-27T06:05:00+00:00,1.077510,exit,0.000190,1.90
EURUSD,SELL,2025-03-27T15:50:00+00:00,1.080690,2025-03-27T15:55:00+00:00,1.079980,exit,0.000710,7.10
EURUSD,SELL,2025-03-28T13:35:00+00:00,1.080370,2025-03-28T13:40:00+00:00,1.080360,exit,0.000010,0.10
EURUSD,SELL,2025-03-28T13:55:00+00:00,1.081030,2025-03-28T14:00:00+00:00,1.081695,sl,-0.000665,-6.65
EURUSD,SELL,2025-03-28T14:10:00+00:00,1.081600,2025-03-28T14:15:00+00:00,1.082135,sl,-0.000535,-5.35
EURUSD,SELL,2025-03-28T14:25:00+00:00,1.082740,2025-03-28T14:30:00+00:00,1.083070,exit,-0.000330,-3.30
EURUSD,SELL,2025-03-28T15:25:00+00:00,1.084070,2025-03-28T15:30:00+00:00,1.084340,sl,-0.000270,-2.70
EURUSD,SELL,2025-03-28T20:50:00+00:00,1.083000,2025-03-28T21:00:00+00:00,1.082900,exit,0.000100,1.00
EURUSD,SELL,2025-03-30T21:25:00+00:00,1.082380,2025-03-30T21:30:00+00:00,1.082510,exit,-0.000130,-1.30
EURUSD,BUY,2025-03-30T22:20:00+00:00,1.081300,2025-03-30T22:25:00+00:00,1.081370,exit,0.000070,0.70
EURUSD,SELL,2025-03-31T01:05:00+00:00,1.084190,2025-03-31T01:10:00+00:00,1.084430,sl,-0.000240,-2.40
EURUSD,SELL,2025-04-01T01:00:00+00:00,1.082430,2025-04-01T01:05:00+00:00,1.082150,exit,0.000280,2.80
EURUSD,BUY,2025-04-01T05:35:00+00:00,1.081520,2025-04-01T05:40:00+00:00,1.081590,exit,0.000070,0.70
EURUSD,BUY,2025-04-01T06:10:00+00:00,1.080540,2025-04-01T06:15:00+00:00,1.080520,exit,-0.000020,-0.20
EURUSD,BUY,2025-04-01T06:25:00+00:00,1.080120,2025-04-01T06:30:00+00:00,1.080670,exit,0.000550,5.50
EURUSD,SELL,2025-04-01T09:15:00+00:00,1.081940,2025-04-01T09:20:00+00:00,1.082220,exit,-0.000280,-2.80
EURUSD,BUY,2025-04-01T10:20:00+00:00,1.080610,2025-04-01T10:25:00+00:00,1.080550,exit,-0.000060,-0.60
EURUSD,BUY,2025-04-01T11:45:00+00:00,1.078630,2025-04-01T11:50:00+00:00,1.078190,exit,-0.000440,-4.40
EURUSD,BUY,2025-04-01T13:10:00+00:00,1.078510,2025-04-01T13:20:00+00:00,1.079230,exit,0.000720,7.20
EURUSD,SELL,2025-04-01T13:30:00+00:00,1.079360,2025-04-01T13:35:00+00:00,1.079310,exit,0.000050,0.50
EURUSD,BUY,2025-04-01T18:40:00+00:00,1.079060,2025-04-01T18:45:00+00:00,1.078745,sl,-0.000315,-3.15
EURUSD,SELL,2025-04-01T21:50:00+00:00,1.079330,2025-04-01T21:55:00+00:00,1.079580,sl,-0.000250,-2.50
EURUSD,SELL,2025-04-01T22:10:00+00:00,1.079530,2025-04-01T22:15:00+00:00,1.079920,sl,-0.000390,-3.90
EURUSD,SELL,2025-04-01T22:35:00+00:00,1.080150,2025-04-01T22:40:00+00:00,1.080130,exit,0.000020,0.20
EURUSD,SELL,2025-04-02T15:10:00+00:00,1.085460,2025-04-02T15:15:00+00:00,1.085540,exit,-0.000080,-0.80
EURUSD,SELL,2025-04-02T23:55:00+00:00,1.090410,2025-04-03T00:00:00+00:00,1.089870,exit,0.000540,5.40
EURUSD,SELL,2025-04-03T01:50:00+00:00,1.091380,2025-04-03T01:55:00+00:00,1.091360,exit,0.000020,0.20
EURUSD,SELL,2025-04-03T05:50:00+00:00,1.094760,2025-04-03T05:55:00+00:00,1.094480,exit,0.000280,2.80
EURUSD,SELL,2025-04-03T06:50:00+00:00,1.097950,2025-04-03T06:55:00+00:00,1.098900,sl,-0.000950,-9.50
EURUSD,SELL,2025-04-03T07:00:00+00:00,1.098140,2025-04-03T07:05:00+00:00,1.097830,exit,0.000310,3.10
EURUSD,SELL,2025-04-03T08:25:00+00:00,1.098820,2025-04-03T08:30:00+00:00,1.099230,exit,-0.000410,-4.10
EURUSD,SELL,2025-04-03T08:55:00+00:00,1.100900,2025-04-03T09:00:00+00:00,1.100740,exit,0.000160,1.60
EURUSD,SELL,2025-04-03T09:15:00+00:00,1.102980,2025-04-03T09:20:00+00:00,1.102800,exit,0.000180,1.80
EURUSD,SELL,2025-04-03T10:25:00+00:00,1.108570,2025-04-03T10:30:00+00:00,1.107810,exit,0.000760,7.60
EURUSD,SELL,2025-04-03T13:25:00+00:00,1.109410,2025-04-03T13:35:00+00:00,1.108650,exit,0.000760,7.60
EURUSD,BUY,2025-04-03T15:50:00+00:00,1.105410,2025-04-03T15:55:00+00:00,1.105040,exit,-0.000370,-3.70
EURUSD,BUY,2025-04-03T17:50:00+00:00,1.102530,2025-04-03T17:55:00+00:00,1.102430,exit,-0.000100,-1.00
EURUSD,BUY,2025-04-03T19:45:00+00:00,1.101740,2025-04-03T19:50:00+00:00,1.101610,sl,-0.000130,-1.30
EURUSD,SELL,2025-04-03T21:05:00+00:00,1.104780,2025-04-03T21:10:00+00:00,1.105310,sl,-0.000530,-5.30
EURUSD,SELL,2025-04-03T22:40:00+00:00,1.106290,2025-04-03T22:45:00+00:00,1.106470,exit,-0.000180,-1.80
EURUSD,SELL,2025-04-04T01:05:00+00:00,1.106020,2025-04-04T01:10:00+00:00,1.105930,exit,0.000090,0.90
EURUSD,SELL,2025-04-04T01:20:00+00:00,1.106410,2025-04-04T01:25:00+00:00,1.106130,exit,0.000280,2.80
EURUSD,SELL,2025-04-04T02:15:00+00:00,1.107430,2025-04-04T02:20:00+00:00,1.106570,exit,0.000860,8.60
EURUSD,SELL,2025-04-04T03:25:00+00:00,1.107630,2025-04-04T03:30:00+00:00,1.107895,sl,-0.000265,-2.65
EURUSD,SELL,2025-04-04T04:00:00+00:00,1.109160,2025-04-04T04:05:00+00:00,1.109870,sl,-0.000710,-7.10
EURUSD,SELL,2025-04-04T04:10:00+00:00,1.108720,2025-04-04T04:15:00+00:00,1.109200,exit,-0.000480,-4.80
EURUSD,SELL,2025-04-04T05:30:00+00:00,1.108820,2025-04-04T05:35:00+00:00,1.108440,exit,0.000380,3.80
EURUSD,BUY,2025-04-04T05:50:00+00:00,1.107970,2025-04-04T05:55:00+00:00,1.108380,exit,0.000410,4.10
EURUSD,BUY,2025-04-04T07:00:00+00:00,1.105240,2025-04-04T07:05:00+00:00,1.106160,exit,0.000920,9.20
EURUSD,BUY,2025-04-04T08:10:00+00:00,1.100360,2025-04-04T08:15:00+00:00,1.100560,exit,0.000200,2.00
EURUSD,SELL,2025-04-04T10:40:00+00:00,1.103450,2025-04-04T10:45:00+00:00,1.103420,exit,0.000030,0.30
EURUSD,SELL,2025-04-04T12:30:00+00:00,1.105530,2025-04-04T12:40:00+00:00,1.102910,exit,0.002620,26.20
EURUSD,BUY,2025-04-04T14:50:00+00:00,1.098320,2025-04-04T14:55:00+00:00,1.098590,exit,0.000270,2.70
EURUSD,BUY,2025-04-04T17:35:00+00:00,1.093260,2025-04-04T17:40:00+00:00,1.094110,exit,0.000850,8.50
EURUSD,BUY,2025-04-06T21:25:00+00:00,1.089300,2025-04-06T21:30:00+00:00,1.089020,exit,-0.000280,-2.80
EURUSD,SELL,2025-04-06T22:25:00+00:00,1.098300,2025-04-06T22:30:00+00:00,1.098310,exit,-0.000010,-0.10
EURUSD,BUY,2025-04-07T00:20:00+00:00,1.095880,2025-04-07T00:25:00+00:00,1.095550,exit,-0.000330,-3.30
EURUSD,BUY,2025-04-07T02:50:00+00:00,1.093170,2025-04-07T02:55:00+00:00,1.093470,exit,0.000300,3.00
EURUSD,SELL,2025-04-07T04:55:00+00:00,1.098470,2025-04-07T05:00:00+00:00,1.098765,sl,-0.000295,-2.95
EURUSD,SELL,2025-04-07T06:05:00+00:00,1.100610,2025-04-07T06:10:00+00:00,1.100880,exit,-0.000270,-2.70
EURUSD,SELL,2025-04-07T06:50:00+00:00,1.100060,2025-04-07T06:55:00+00:00,1.100330,exit,-0.000270,-2.70
EURUSD,SELL,2025-04-07T07:15:00+00:00,1.102740,2025-04-07T07:20:00+00:00,1.103210,exit,-0.000470,-4.70
EURUSD,SELL,2025-04-07T07:25:00+00:00,1.102770,2025-04-07T07:30:00+00:00,1.101770,exit,0.001000,10.00
EURUSD,BUY,2025-04-07T08:35:00+00:00,1.097950,2025-04-07T08:40:00+00:00,1.098630,exit,0.000680,6.80
EURUSD,SELL,2025-04-08T00:55:00+00:00,1.093970,2025-04-08T01:00:00+00:00,1.095030,sl,-0.001060,-10.60
EURUSD,SELL,2025-04-08T01:05:00+00:00,1.094760,2025-04-08T01:10:00+00:00,1.094670,exit,0.000090,0.90
EURUSD,SELL,2025-04-08T02:45:00+00:00,1.097390,2025-04-08T02:50:00+00:00,1.097290,exit,0.000100,1.00
EURUSD,SELL,2025-04-08T04:30:00+00:00,1.097600,2025-04-08T04:35:00+00:00,1.097420,exit,0.000180,1.80
EURUSD,BUY,2025-04-08T05:45:00+00:00,1.095840,2025-04-08T05:50:00+00:00,1.096440,exit,0.000600,6.00
EURUSD,SELL,2025-04-08T06:50:00+00:00,1.098510,2025-04-08T06:55:00+00:00,1.097700,exit,0.000810,8.10
EURUSD,BUY,2025-04-08T09:35:00+00:00,1.091750,2025-04-08T09:40:00+00:00,1.092510,exit,0.000760,7.60
EURUSD,BUY,2025-04-08T14:35:00+00:00,1.090480,2025-04-08T14:40:00+00:00,1.089510,exit,-0.000970,-9.70
EURUSD,BUY,2025-04-08T14:45:00+00:00,1.090310,2025-04-08T14:50:00+00:00,1.091030,exit,0.000720,7.20
EURUSD,SELL,2025-04-08T17:20:00+00:00,1.093590,2025-04-08T17:25:00+00:00,1.094190,exit,-0.000600,-6.00
EURUSD,SELL,2025-04-08T18:35:00+00:00,1.095450,2025-04-08T18:40:00+00:00,1.095550,exit,-0.000100,-1.00
EURUSD,SELL,2025-04-08T19:20:00+00:00,1.096930,2025-04-08T19:25:00+00:00,1.096890,exit,0.000040,0.40
EURUSD,SELL,2025-04-08T23:05:00+00:00,1.097190,2025-04-08T23:10:00+00:00,1.097440,exit,-0.000250,-2.50
EURUSD,SELL,2025-04-08T23:40:00+00:00,1.097880,2025-04-08T23:45:00+00:00,1.098265,sl,-0.000385,-3.85
EURUSD,SELL,2025-04-08T23:55:00+00:00,1.097730,2025-04-09T00:05:00+00:00,1.097280,exit,0.000450,4.50
EURUSD,SELL,2025-04-09T01:30:00+00:00,1.102550,2025-04-09T01:35:00+00:00,1.102330,exit,0.000220,2.20
EURUSD,SELL,2025-04-09T03:35:00+00:00,1.102300,2025-04-09T03:45:00+00:00,1.101770,exit,0.000530,5.30
EURUSD,SELL,2025-04-09T04:45:00+00:00,1.105060,2025-04-09T04:50:00+00:00,1.106090,exit,-0.001030,-10.30
EURUSD,SELL,2025-04-09T05:00:00+00:00,1.105660,2025-04-09T05:05:00+00:00,1.104970,exit,0.000690,6.90
EURUSD,BUY,2025-04-09T08:15:00+00:00,1.101280,2025-04-09T08:20:00+00:00,1.101640,exit,0.000360,3.60
EURUSD,SELL,2025-04-09T12:40:00+00:00,1.107950,2025-04-09T12:45:00+00:00,1.106450,exit,0.001500,15.00
EURUSD,BUY,2025-04-09T17:10:00+00:00,1.102490,2025-04-09T17:15:00+00:00,1.102400,exit,-0.000090,-0.90
EURUSD,BUY,2025-04-09T17:35:00+00:00,1.099530,2025-04-09T17:40:00+00:00,1.100280,exit,0.000750,7.50
EURUSD,BUY,2025-04-09T18:20:00+00:00,1.094180,2025-04-09T18:25:00+00:00,1.094340,exit,0.000160,1.60
EURUSD,SELL,2025-04-10T01:05:00+00:00,1.098060,2025-04-10T01:10:00+00:00,1.098130,exit,-0.000070,-0.70
EURUSD,BUY,2025-04-10T02:15:00+00:00,1.096800,2025-04-10T02:20:00+00:00,1.096255,sl,-0.000545,-5.45
EURUSD,SELL,2025-04-10T08:05:00+00:00,1.102110,2025-04-10T08:10:00+00:00,1.102560,exit,-0.000450,-4.50
EURUSD,SELL,2025-04-10T10:20:00+00:00,1.106260,2025-04-10T10:25:00+00:00,1.105590,exit,0.000670,6.70
EURUSD,SELL,2025-04-10T10:40:00+00:00,1.107100,2025-04-10T10:45:00+00:00,1.106420,exit,0.000680,6.80
EURUSD,SELL,2025-04-10T11:10:00+00:00,1.107890,2025-04-10T11:15:00+00:00,1.107390,exit,0.000500,5.00
EURUSD,SELL,2025-04-10T12:40:00+00:00,1.111150,2025-04-10T12:45:00+00:00,1.111370,exit,-0.000220,-2.20
EURUSD,SELL,2025-04-10T14:25:00+00:00,1.113540,2025-04-10T14:30:00+00:00,1.114230,exit,-0.000690,-6.90
EURUSD,SELL,2025-04-10T14:40:00+00:00,1.114120,2025-04-10T14:45:00+00:00,1.114460,exit,-0.000340,-3.40
EURUSD,SELL,2025-04-10T15:05:00+00:00,1.116250,2025-04-10T15:10:00+00:00,1.115700,exit,0.000550,5.50
EURUSD,SELL,2025-04-10T15:50:00+00:00,1.120290,2025-04-10T15:55:00+00:00,1.119100,exit,0.001190,11.90
EURUSD,SELL,2025-04-10T18:40:00+00:00,1.123600,2025-04-10T18:45:00+00:00,1.122590,exit,0.001010,10.10
EURUSD,BUY,2025-04-10T19:30:00+00:00,1.116920,2025-04-10T19:35:00+00:00,1.116660,exit,-0.000260,-2.60
EURUSD,SELL,2025-04-10T23:00:00+00:00,1.121840,2025-04-10T23:05:00+00:00,1.121680,exit,0.000160,1.60
EURUSD,SELL,2025-04-10T23:40:00+00:00,1.122510,2025-04-10T23:45:00+00:00,1.123780,exit,-0.001270,-12.70
EURUSD,SELL,2025-04-11T00:10:00+00:00,1.125820,2025-04-11T00:15:00+00:00,1.125980,exit,-0.000160,-1.60
EURUSD,SELL,2025-04-11T00:45:00+00:00,1.130660,2025-04-11T00:50:00+00:00,1.130850,exit,-0.000190,-1.90
EURUSD,SELL,2025-04-11T03:20:00+00:00,1.132400,2025-04-11T03:25:00+00:00,1.132510,sl,-0.000110,-1.10
EURUSD,SELL,2025-04-11T03:55:00+00:00,1.134070,2025-04-11T04:00:00+00:00,1.133490,exit,0.000580,5.80
EURUSD,BUY,2025-04-11T05:50:00+00:00,1.128520,2025-04-11T05:55:00+00:00,1.128490,exit,-0.000030,-0.30
EURUSD,BUY,2025-04-11T06:20:00+00:00,1.126200,2025-04-11T06:25:00+00:00,1.125555,sl,-0.000645,-6.45
EURUSD,SELL,2025-04-11T07:15:00+00:00,1.131780,2025-04-11T07:20:00+00:00,1.134080,sl,-0.002300,-23.00
EURUSD,SELL,2025-04-11T07:40:00+00:00,1.134870,2025-04-11T07:45:00+00:00,1.134700,exit,0.000170,1.70
EURUSD,SELL,2025-04-11T08:35:00+00:00,1.140360,2025-04-11T08:40:00+00:00,1.142450,sl,-0.002090,-20.90
EURUSD,SELL,2025-04-11T08:55:00+00:00,1.142690,2025-04-11T09:00:00+00:00,1.140920,exit,0.001770,17.70
EURUSD,BUY,2025-04-11T10:05:00+00:00,1.137580,2025-04-11T10:10:00+00:00,1.137100,exit,-0.000480,-4.80
EURUSD,BUY,2025-04-11T10:55:00+00:00,1.133700,2025-04-11T11:00:00+00:00,1.134880,exit,0.001180,11.80
EURUSD,BUY,2025-04-11T16:35:00+00:00,1.129050,2025-04-11T16:40:00+00:00,1.129440,exit,0.000390,3.90
EURUSD,BUY,2025-04-11T18:00:00+00:00,1.129980,2025-04-11T18:05:00+00:00,1.129620,exit,-0.000360,-3.60
EURUSD,SELL,2025-04-11T21:05:00+00:00,1.135540,2025-04-11T21:10:00+00:00,1.136360,exit,-0.000820,-8.20
EURUSD,SELL,2025-04-13T21:00:00+00:00,1.131080,2025-04-13T21:05:00+00:00,1.132600,exit,-0.001520,-15.20
EURUSD,BUY,2025-04-13T21:30:00+00:00,1.132190,2025-04-13T21:35:00+00:00,1.131780,exit,-0.000410,-4.10
EURUSD,SELL,2025-04-14T00:20:00+00:00,1.135760,2025-04-14T00:25:00+00:00,1.135880,exit,-0.000120,-1.20
EURUSD,SELL,2025-04-14T00:35:00+00:00,1.136580,2025-04-14T00:40:00+00:00,1.135910,exit,0.000670,6.70
EURUSD,SELL,2025-04-14T01:15:00+00:00,1.137650,2025-04-14T01:20:00+00:00,1.138580,sl,-0.000930,-9.30
EURUSD,SELL,2025-04-14T01:40:00+00:00,1.139100,2025-04-14T01:45:00+00:00,1.140190,exit,-0.001090,-10.90
EURUSD,SELL,2025-04-14T01:50:00+00:00,1.138630,2025-04-14T01:55:00+00:00,1.138570,exit,0.000060,0.60
EURUSD,BUY,2025-04-14T12:30:00+00:00,1.136750,2025-04-14T12:35:00+00:00,1.136620,exit,-0.000130,-1.30
EURUSD,BUY,2025-04-14T13:25:00+00:00,1.130660,2025-04-14T13:30:00+00:00,1.131280,exit,0.000620,6.20
EURUSD,SELL,2025-04-14T15:05:00+00:00,1.137050,2025-04-14T15:10:00+00:00,1.136490,exit,0.000560,5.60
EURUSD,BUY,2025-04-14T23:50:00+00:00,1.133760,2025-04-14T23:55:00+00:00,1.133600,exit,-0.000160,-1.60
EURUSD,BUY,2025-04-15T00:05:00+00:00,1.133320,2025-04-15T00:10:00+00:00,1.133190,exit,-0.000130,-1.30
EURUSD,BUY,2025-04-15T00:45:00+00:00,1.132410,2025-04-15T00:50:00+00:00,1.132500,exit,0.000090,0.90
EURUSD,BUY,2025-04-15T01:45:00+00:00,1.132250,2025-04-15T01:50:00+00:00,1.132320,exit,0.000070,0.70
EURUSD,SELL,2025-04-15T03:00:00+00:00,1.134690,2025-04-15T03:05:00+00:00,1.135090,exit,-0.000400,-4.00
EURUSD,SELL,2025-04-15T04:35:00+00:00,1.135380,2025-04-15T04:40:00+00:00,1.135810,sl,-0.000430,-4.30
EURUSD,SELL,2025-04-15T04:55:00+00:00,1.135650,2025-04-15T05:00:00+00:00,1.135870,exit,-0.000220,-2.20
EURUSD,SELL,2025-04-15T05:25:00+00:00,1.135690,2025-04-15T05:30:00+00:00,1.135650,exit,0.000040,0.40
EURUSD,BUY,2025-04-15T07:05:00+00:00,1.133440,2025-04-15T07:10:00+00:00,1.134220,exit,0.000780,7.80
EURUSD,BUY,2025-04-15T11:55:00+00:00,1.132680,2025-04-15T12:00:00+00:00,1.132900,exit,0.000220,2.20
EURUSD,BUY,2025-04-15T13:00:00+00:00,1.131730,2025-04-15T13:05:00+00:00,1.132170,exit,0.000440,4.40
EURUSD,BUY,2025-04-15T13:25:00+00:00,1.131110,2025-04-15T13:30:00+00:00,1.131200,exit,0.000090,0.90
EURUSD,BUY,2025-04-15T16:35:00+00:00,1.126860,2025-04-15T16:40:00+00:00,1.126785,sl,-0.000075,-0.75
EURUSD,SELL,2025-04-16T00:40:00+00:00,1.131240,2025-04-16T00:45:00+00:00,1.131250,exit,-0.000010,-0.10
EURUSD,SELL,2025-04-16T06:05:00+00:00,1.136590,2025-04-16T06:10:00+00:00,1.136930,exit,-0.000340,-3.40
EURUSD,SELL,2025-04-16T06:20:00+00:00,1.137230,2025-04-16T06:25:00+00:00,1.137530,exit,-0.000300,-3.00
EURUSD,SELL,2025-04-16T07:30:00+00:00,1.138000,2025-04-16T07:35:00+00:00,1.137980,exit,0.000020,0.20
EURUSD,BUY,2025-04-16T08:45:00+00:00,1.135400,2025-04-16T08:50:00+00:00,1.136510,exit,0.001110,11.10
EURUSD,SELL,2025-04-16T19:30:00+00:00,1.139420,2025-04-16T19:35:00+00:00,1.139690,exit,-0.000270,-2.70
EURUSD,BUY,2025-04-17T00:45:00+00:00,1.137350,2025-04-17T00:50:00+00:00,1.137360,exit,0.000010,0.10
EURUSD,BUY,2025-04-17T01:05:00+00:00,1.136160,2025-04-17T01:10:00+00:00,1.136270,exit,0.000110,1.10
EURUSD,SELL,2025-04-17T02:45:00+00:00,1.137860,2025-04-17T02:50:00+00:00,1.137760,exit,0.000100,1.00
EURUSD,BUY,2025-04-17T05:50:00+00:00,1.135150,2025-04-17T05:55:00+00:00,1.135210,exit,0.000060,0.60
EURUSD,BUY,2025-04-17T06:10:00+00:00,1.135200,2025-04-17T06:15:00+00:00,1.135070,exit,-0.000130,-1.30
EURUSD,BUY,2025-04-17T11:00:00+00:00,1.136190,2025-04-17T11:05:00+00:00,1.136730,exit,0.000540,5.40
EURUSD,BUY,2025-04-17T12:35:00+00:00,1.135260,2025-04-17T12:40:00+00:00,1.135520,exit,0.000260,2.60
EURUSD,BUY,2025-04-18T07:05:00+00:00,1.137000,2025-04-18T07:15:00+00:00,1.137390,exit,0.000390,3.90
EURUSD,SELL,2025-04-18T11:10:00+00:00,1.137460,2025-04-18T11:15:00+00:00,1.137520,exit,-0.000060,-0.60
EURUSD,SELL,2025-04-18T12:10:00+00:00,1.138200,2025-04-18T12:15:00+00:00,1.138280,exit,-0.000080,-0.80
